irn,title,title_length,image_irn,width,height,contentUrl,rights,description,observedDimension,creator,role,createdDate,createdPlace,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine
1466442,Los Calendarios Mexicanos,25,350565,5946,5600,https://media.tepapa.govt.nz/collection/350565/full,No Known Copyright Restrictions,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico,Mariano de Echeverría y Veytia,Genaro López","editor,author,lithographer",1907,Mexico City (México),printing,,"printing paper,ink",rare books,"Indigenous peoples,Mexico City (México)","Calendars,Religious calendars",Mexican,
1466442,Los Calendarios Mexicanos,25,350566,4740,4584,https://media.tepapa.govt.nz/collection/350566/full,No Known Copyright Restrictions,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico,Mariano de Echeverría y Veytia,Genaro López","editor,author,lithographer",1907,Mexico City (México),printing,,"printing paper,ink",rare books,"Indigenous peoples,Mexico City (México)","Calendars,Religious calendars",Mexican,
1466442,Los Calendarios Mexicanos,25,350567,5928,5484,https://media.tepapa.govt.nz/collection/350567/full,No Known Copyright Restrictions,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico,Mariano de Echeverría y Veytia,Genaro López","editor,author,lithographer",1907,Mexico City (México),printing,,"printing paper,ink",rare books,"Indigenous peoples,Mexico City (México)","Calendars,Religious calendars",Mexican,
1466442,Los Calendarios Mexicanos,25,350568,3543,3648,https://media.tepapa.govt.nz/collection/350568/full,No Known Copyright Restrictions,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico,Mariano de Echeverría y Veytia,Genaro López","editor,author,lithographer",1907,Mexico City (México),printing,,"printing paper,ink",rare books,"Indigenous peoples,Mexico City (México)","Calendars,Religious calendars",Mexican,
1466442,Los Calendarios Mexicanos,25,350569,4596,5976,https://media.tepapa.govt.nz/collection/350569/full,No Known Copyright Restrictions,,"Overall: 527mm (height), 355mm (length), 6mm (depth)","Museo Nacional de Mexico,Mariano de Echeverría y Veytia,Genaro López","editor,author,lithographer",1907,Mexico City (México),printing,,"printing paper,ink",rare books,"Indigenous peoples,Mexico City (México)","Calendars,Religious calendars",Mexican,
1466620,A history of the birds of New Zealand,37,360227,5332,6803,https://media.tepapa.govt.nz/collection/360227/full,No Known Copyright Restrictions,,"Overall: 285mm (width), 371mm (length), 43mm (depth)","Sir Walter Buller,Taylor and Francis,Johannes Keulemans,A Bain","author,printing firm,illustrator,bookbinder",1888,London (United Kingdom),printing,leather bound book,"printing paper,printing ink,leather",rare books,,"Endemic birds,New Zealand",,
1466620,A history of the birds of New Zealand,37,360228,4896,6573,https://media.tepapa.govt.nz/collection/360228/full,No Known Copyright Restrictions,,"Overall: 285mm (width), 371mm (length), 43mm (depth)","Sir Walter Buller,Taylor and Francis,Johannes Keulemans,A Bain","author,printing firm,illustrator,bookbinder",1888,London (United Kingdom),printing,leather bound book,"printing paper,printing ink,leather",rare books,,"Endemic birds,New Zealand",,
1466626,A history of the birds of New Zealand,37,360229,5158,6742,https://media.tepapa.govt.nz/collection/360229/full,No Known Copyright Restrictions,,"Overall: 285mm (width), 371mm (length), 38mm (depth)","Sir Walter Buller,Taylor and Francis,Johannes Keulemans,A Bain","author,printing firm,after,bookbinder",1888,London (United Kingdom),printing,leather bound book,"printing paper,printing ink,leather",rare books,,"Endemic birds,New Zealand",,
1466626,A history of the birds of New Zealand,37,360230,5003,6508,https://media.tepapa.govt.nz/collection/360230/full,No Known Copyright Restrictions,,"Overall: 285mm (width), 371mm (length), 38mm (depth)","Sir Walter Buller,Taylor and Francis,Johannes Keulemans,A Bain","author,printing firm,after,bookbinder",1888,London (United Kingdom),printing,leather bound book,"printing paper,printing ink,leather",rare books,,"Endemic birds,New Zealand",,
1483046,"Scene in a New Zealand forest near Porirua, Plate 6. From the book: The New Zealanders",86,364747,5142,7635,https://media.tepapa.govt.nz/collection/364747/full,No Known Copyright Restrictions,"PLATE VI.
<P class=div1>SCENE IN A NEW ZEALAND FOREST.</P>
<P class=div1>THERE is no country in the world so rich in <I>ferns</I> as New Zealand--the variety and elegance of their forms from the most minute species, to the giant tribe, is astonishing-- some attain a height of forty feet, whilst others of exquisite beauty are extremely small.</P>
<P class=div1>Two examples of the tree-ferns are figured in the accompanying scene--the <I>Cyathea medullaris,</I> and the <I>Cyathea dealbata;</I> the pulp of the former, at certain seasons of the year, is used as food by the natives, and when boiled, resembles apple sauce.</P>
<P class=div1>During night, the forests frequently present a most beautiful appearance--the decaying and fallen trees, and the whole surface of the ground, covered with decomposed vegetable matter, sparkles with phosphorescence in every direction.</P>
<P class=div1>So exuberant is vegetable life in these damp and gloomy forests, that it is difficult to find a single space, even on the trunks of the largest trees, not covered with plants; the warm and silent dells, eternally shaded from the sunbeams, by their lofty canopy of foliage, and fed with the ceaseless moisture that drops from every spray, are filled with palms, ferns, and countless parasites--all luxuriant to excess; and amid the gloom of these Antipodeal forests, there reigns a solemn and almost unbroken stillness. A vast portion of New Zealand, is covered with forest-clad mountains, yielding some of the finest timber, and the most ornamental and elegant woods in the world.</P>
<P class=div1>Text for plate 6: <SPAN class=SearchResultsText style=""FONT-WEIGHT: bold"">The New Zealanders illustrated</SPAN><SPAN class=SearchResultsText style=""FONT-WEIGHT: bold""></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText> / </SPAN><SPAN class=SearchResultsText>by George French Angas</SPAN><SPAN class=SearchResultsText>.</SPAN><SPAN class=SearchResultsText> -- </SPAN><SPAN class=SearchResultsText>London</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>: </SPAN><SPAN class=SearchResultsText>Thomas M'Lean</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>, </SPAN><SPAN class=SearchResultsText>1847 (RB001054)<B><FONT size=1></P></B></FONT></SPAN>",,"George French Angas,Mr J W Giles","after,engraver (printmaker)",1847,,,,"printing paper,printing ink",colour lithographs,,Porirua,,Gift of Charles Rooking Carter
1483046,"Scene in a New Zealand forest near Porirua, Plate 6. From the book: The New Zealanders",86,364748,6916,9313,https://media.tepapa.govt.nz/collection/364748/full,No Known Copyright Restrictions,"PLATE VI.
<P class=div1>SCENE IN A NEW ZEALAND FOREST.</P>
<P class=div1>THERE is no country in the world so rich in <I>ferns</I> as New Zealand--the variety and elegance of their forms from the most minute species, to the giant tribe, is astonishing-- some attain a height of forty feet, whilst others of exquisite beauty are extremely small.</P>
<P class=div1>Two examples of the tree-ferns are figured in the accompanying scene--the <I>Cyathea medullaris,</I> and the <I>Cyathea dealbata;</I> the pulp of the former, at certain seasons of the year, is used as food by the natives, and when boiled, resembles apple sauce.</P>
<P class=div1>During night, the forests frequently present a most beautiful appearance--the decaying and fallen trees, and the whole surface of the ground, covered with decomposed vegetable matter, sparkles with phosphorescence in every direction.</P>
<P class=div1>So exuberant is vegetable life in these damp and gloomy forests, that it is difficult to find a single space, even on the trunks of the largest trees, not covered with plants; the warm and silent dells, eternally shaded from the sunbeams, by their lofty canopy of foliage, and fed with the ceaseless moisture that drops from every spray, are filled with palms, ferns, and countless parasites--all luxuriant to excess; and amid the gloom of these Antipodeal forests, there reigns a solemn and almost unbroken stillness. A vast portion of New Zealand, is covered with forest-clad mountains, yielding some of the finest timber, and the most ornamental and elegant woods in the world.</P>
<P class=div1>Text for plate 6: <SPAN class=SearchResultsText style=""FONT-WEIGHT: bold"">The New Zealanders illustrated</SPAN><SPAN class=SearchResultsText style=""FONT-WEIGHT: bold""></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText> / </SPAN><SPAN class=SearchResultsText>by George French Angas</SPAN><SPAN class=SearchResultsText>.</SPAN><SPAN class=SearchResultsText> -- </SPAN><SPAN class=SearchResultsText>London</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>: </SPAN><SPAN class=SearchResultsText>Thomas M'Lean</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>, </SPAN><SPAN class=SearchResultsText>1847 (RB001054)<B><FONT size=1></P></B></FONT></SPAN>",,"George French Angas,Mr J W Giles","after,engraver (printmaker)",1847,,,,"printing paper,printing ink",colour lithographs,,Porirua,,Gift of Charles Rooking Carter
1483046,"Scene in a New Zealand forest near Porirua, Plate 6. From the book: The New Zealanders",86,328881,5188,7282,https://media.tepapa.govt.nz/collection/328881/full,No Known Copyright Restrictions,"PLATE VI.
<P class=div1>SCENE IN A NEW ZEALAND FOREST.</P>
<P class=div1>THERE is no country in the world so rich in <I>ferns</I> as New Zealand--the variety and elegance of their forms from the most minute species, to the giant tribe, is astonishing-- some attain a height of forty feet, whilst others of exquisite beauty are extremely small.</P>
<P class=div1>Two examples of the tree-ferns are figured in the accompanying scene--the <I>Cyathea medullaris,</I> and the <I>Cyathea dealbata;</I> the pulp of the former, at certain seasons of the year, is used as food by the natives, and when boiled, resembles apple sauce.</P>
<P class=div1>During night, the forests frequently present a most beautiful appearance--the decaying and fallen trees, and the whole surface of the ground, covered with decomposed vegetable matter, sparkles with phosphorescence in every direction.</P>
<P class=div1>So exuberant is vegetable life in these damp and gloomy forests, that it is difficult to find a single space, even on the trunks of the largest trees, not covered with plants; the warm and silent dells, eternally shaded from the sunbeams, by their lofty canopy of foliage, and fed with the ceaseless moisture that drops from every spray, are filled with palms, ferns, and countless parasites--all luxuriant to excess; and amid the gloom of these Antipodeal forests, there reigns a solemn and almost unbroken stillness. A vast portion of New Zealand, is covered with forest-clad mountains, yielding some of the finest timber, and the most ornamental and elegant woods in the world.</P>
<P class=div1>Text for plate 6: <SPAN class=SearchResultsText style=""FONT-WEIGHT: bold"">The New Zealanders illustrated</SPAN><SPAN class=SearchResultsText style=""FONT-WEIGHT: bold""></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText> / </SPAN><SPAN class=SearchResultsText>by George French Angas</SPAN><SPAN class=SearchResultsText>.</SPAN><SPAN class=SearchResultsText> -- </SPAN><SPAN class=SearchResultsText>London</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>: </SPAN><SPAN class=SearchResultsText>Thomas M'Lean</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>, </SPAN><SPAN class=SearchResultsText>1847 (RB001054)<B><FONT size=1></P></B></FONT></SPAN>",,"George French Angas,Mr J W Giles","after,engraver (printmaker)",1847,,,,"printing paper,printing ink",colour lithographs,,Porirua,,Gift of Charles Rooking Carter
1483265,"The volcanic region of pumice hills, looking towards Tongariro and the Ruapahu. Plate 28. From the book: The New Zealanders",123,364836,6197,5190,https://media.tepapa.govt.nz/collection/364836/full,No Known Copyright Restrictions,"PLATE XXVIII.
<P class=div1>THE VOLCANIC REGION OF PUMICE HILLS, LOOKING TOWARDS TONGARIRO AND THE RUAPAHU.</P>
<P class=div1>THE Tongariro is the great centre of volcanic action in New Zealand; beyond it, rises the lofty mountain of Ruapahu, and, extending southwards, are other snowy ranges. The altitude of these two remarkable mountains is very considerable, and probably exceeds ten thousand feet: they are covered with perpetual snow, that on the Ruapahu especially, extending very far down its sides; the heat and steam arising from the crater of Tongariro, cause much of the snow there to melt, which, running down the fissures of the mountain, descends in dark and troubled torrents to the lakes beneath.</P>
<P class=div1>The accompanying plate represents a scene between Taupo and Otawhao, not many miles from the native village of Tutukamauna; it was thus described in my journal at the moment: ""Nov. 4th. A splendid sunrise ushered in a cloudless day. There was ice this morning as thick as a half-crown on the loose hills of pumice that bordered the stream at the foot of the hill of Tutukamauna: All day we travelled through a grassy but wild-looking country: pumice was everywhere thickly scattered about, and the whole region was exceedingly desolate. The views of the Ruapahu and Tongariro from this point were magnificent; the broad unsullied snows of the former stood out like a pearly cloud against the blue sky; the high snowy ranges of the Ruatahina mountains stretched away towards the south, and the scene was one of vastness and solitary grandeur.</P>
<P class=div1>The little stream that winds along between the abrupt pumice hills, is a tributary of the Waipapa: the trees on its margin are the <I>ti,</I> a species of <I>dracaena,</I> or dragon-tree <I>(Dracaena Australis).</I></P>
<P class=div1>My native guides, Rihia, and E Pera, are seen pursuing the path over the rise of one of these miniature volcanic hills; they have their <I>toko tokos,</I> or travelling sticks, and each bears upon his back a <I>pikau,</I> or bundle, containing my slender stock of baggage, and a supply of sketching materials; with tobacco for presenting to the natives in return for their hospitality, where we had occasion to halt for food.</P>
<P class=div1>Text for plate 28: <SPAN class=SearchResultsText style=""FONT-WEIGHT: bold"">The New Zealanders illustrated</SPAN><SPAN class=SearchResultsText style=""FONT-WEIGHT: bold""></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText> / </SPAN><SPAN class=SearchResultsText>by George French Angas</SPAN><SPAN class=SearchResultsText>.</SPAN><SPAN class=SearchResultsText> -- </SPAN><SPAN class=SearchResultsText>London</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>: </SPAN><SPAN class=SearchResultsText>Thomas M'Lean</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>, </SPAN><SPAN class=SearchResultsText>1847 (RB001054)<B><FONT size=1></P></B></FONT></SPAN>",,"George French Angas,Mr J W Giles","after,engraver (printmaker)",1847,,,,"printing paper,printing ink",colour lithographs,,"Tongariro, Mount,Ruapehu, Mount",,Gift of Charles Rooking Carter
1483265,"The volcanic region of pumice hills, looking towards Tongariro and the Ruapahu. Plate 28. From the book: The New Zealanders",123,364837,8931,6965,https://media.tepapa.govt.nz/collection/364837/full,No Known Copyright Restrictions,"PLATE XXVIII.
<P class=div1>THE VOLCANIC REGION OF PUMICE HILLS, LOOKING TOWARDS TONGARIRO AND THE RUAPAHU.</P>
<P class=div1>THE Tongariro is the great centre of volcanic action in New Zealand; beyond it, rises the lofty mountain of Ruapahu, and, extending southwards, are other snowy ranges. The altitude of these two remarkable mountains is very considerable, and probably exceeds ten thousand feet: they are covered with perpetual snow, that on the Ruapahu especially, extending very far down its sides; the heat and steam arising from the crater of Tongariro, cause much of the snow there to melt, which, running down the fissures of the mountain, descends in dark and troubled torrents to the lakes beneath.</P>
<P class=div1>The accompanying plate represents a scene between Taupo and Otawhao, not many miles from the native village of Tutukamauna; it was thus described in my journal at the moment: ""Nov. 4th. A splendid sunrise ushered in a cloudless day. There was ice this morning as thick as a half-crown on the loose hills of pumice that bordered the stream at the foot of the hill of Tutukamauna: All day we travelled through a grassy but wild-looking country: pumice was everywhere thickly scattered about, and the whole region was exceedingly desolate. The views of the Ruapahu and Tongariro from this point were magnificent; the broad unsullied snows of the former stood out like a pearly cloud against the blue sky; the high snowy ranges of the Ruatahina mountains stretched away towards the south, and the scene was one of vastness and solitary grandeur.</P>
<P class=div1>The little stream that winds along between the abrupt pumice hills, is a tributary of the Waipapa: the trees on its margin are the <I>ti,</I> a species of <I>dracaena,</I> or dragon-tree <I>(Dracaena Australis).</I></P>
<P class=div1>My native guides, Rihia, and E Pera, are seen pursuing the path over the rise of one of these miniature volcanic hills; they have their <I>toko tokos,</I> or travelling sticks, and each bears upon his back a <I>pikau,</I> or bundle, containing my slender stock of baggage, and a supply of sketching materials; with tobacco for presenting to the natives in return for their hospitality, where we had occasion to halt for food.</P>
<P class=div1>Text for plate 28: <SPAN class=SearchResultsText style=""FONT-WEIGHT: bold"">The New Zealanders illustrated</SPAN><SPAN class=SearchResultsText style=""FONT-WEIGHT: bold""></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText> / </SPAN><SPAN class=SearchResultsText>by George French Angas</SPAN><SPAN class=SearchResultsText>.</SPAN><SPAN class=SearchResultsText> -- </SPAN><SPAN class=SearchResultsText>London</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>: </SPAN><SPAN class=SearchResultsText>Thomas M'Lean</SPAN><SPAN class=SearchResultsText></SPAN><SPAN class=SearchResultsText>, </SPAN><SPAN class=SearchResultsText>1847 (RB001054)<B><FONT size=1></P></B></FONT></SPAN>",,"George French Angas,Mr J W Giles","after,engraver (printmaker)",1847,,,,"printing paper,printing ink",colour lithographs,,"Tongariro, Mount,Ruapehu, Mount",,Gift of Charles Rooking Carter
1484240,Kiwi,4,360461,4608,3456,https://media.tepapa.govt.nz/collection/360461/full,No Known Copyright Restrictions,,"Image: 210mm (height), 265mm (length)",Unknown,photographer,1880s,France,albumen process,albumen silver print,"silver,albumen,paper,mounting board","photographic prints,albumen prints,vintage prints",,Birds,,
1484244,Kiwi,4,360462,4608,3456,https://media.tepapa.govt.nz/collection/360462/full,No Known Copyright Restrictions,,"Image: 210mm (height), 265mm (length)",Unknown,photographer,1880s,France,albumen process,albumen silver print,"silver,albumen,paper,mounting board","photographic prints,albumen prints,vintage prints",,Birds,,
1484245,"Upper end of a tibia D. Maximus, Moa",36,370145,4867,3932,https://media.tepapa.govt.nz/collection/370145/full,No Known Copyright Restrictions,,"Image: 267mm (width), 203mm (height)",Unknown Organisation,photographer,1880s,France,albumen process,albumen silver print,"silver,albumen,paper,mounting board","photographic prints,albumen prints,vintage prints",,"Birds,Bones (Body parts),Dinornithidae",,
1488163,"Hatteria Punctata. Plate 20. From the book The zoology of the voyage of H.M.S. Erebus & Terror 1839 - 1843. Vol. 2 Reptiles, Fishes, Crustacea, Insects, Mollusca",161,22069,3330,2639,https://media.tepapa.govt.nz/collection/22069/full,No Known Copyright Restrictions,,,J Ford,after,1845,,,,"printing paper,printing ink",rare books,,Sphenodon,,
1488257,"Glaucope cendre male (Novelle-Zelande). Oiseaux Plate 15. From the book: Voyage de la corvette l'Astrolabe execute pendant les annees 1826-1827-1828-1829. Zoologique Atlas, Tome II",180,539240,4659,7634,https://media.tepapa.govt.nz/collection/539240/full,No Known Copyright Restrictions,,,Jean-Gabriel Prêtre,after,1833,France,,Lithographed hand-coloured [watercolour] illustration,"watercolour,printing paper,printing ink",,"Jean-Gabriel Prêtre,Jules Dumont d'Urville",Callaeas cinerea wilsoni,South Island,Gift of Charles Rooking Carter
1495056,"A Native of Otaheite, in the dress of his Country. Plate 3. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",151,369439,5688,7064,https://media.tepapa.govt.nz/collection/369439/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Richard Godfrey","after,engraver (printmaker)",1784,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples",Tahitian,Gift of Charles Rooking Carter
1495056,"A Native of Otaheite, in the dress of his Country. Plate 3. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",151,369440,6812,8943,https://media.tepapa.govt.nz/collection/369440/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Richard Godfrey","after,engraver (printmaker)",1784,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples",Tahitian,Gift of Charles Rooking Carter
1496403,A General Chart : Exhibiting the discoveries made by Capt.n James Cook in this and his preceeding Voyages : with the tracks of the Ships under his Command. Plate 1. From the book: Folio of Plates to Captain Cook's Voyages,221,370598,8841,5643,https://media.tepapa.govt.nz/collection/370598/full,No Known Copyright Restrictions,,,"Lieutenant Henry Roberts RN,W Palmer,Lords Commissioners of the Admiralty","cartographer,engraver (printmaker),publisher",1784,,printing,,"printing paper,ink",rare books,cartography,,,Gift of Charles Rooking Carter
1498640,"Tereoboo, King of Owyhee, bringing Presents to Cap.J Cook.  Plate 61. From the book: Folio of Plates to Captain Cook's Voyages",126,370673,8391,5665,https://media.tepapa.govt.nz/collection/370673/full,No Known Copyright Restrictions,,,"John Webber,Benjamin Pouncy","after,engraver (printmaker)",1784,,printing,,"printing paper,ink","rare books,prints,engravings",,"Indigenous peoples,Canoes,Sailing,Hawaiian Islands,Hawaiian",,Gift of Charles Rooking Carter
1500085,A White Bear. Plate 73. From the book: Folio of Plates to Captain Cook's Voyages,80,370697,8336,6800,https://media.tepapa.govt.nz/collection/370697/full,No Known Copyright Restrictions,,,"John Webber,Peter Mazell","after,engraver (printmaker)",1784,,printing,,"printing paper,ink",rare books,,"Arctic Ocean,Ursus maritimus",,Gift of Charles Rooking Carter
1500149,Chart of Van Diemens Land. Plate 5. From the book: Folio of Plates to Captain Cook's Voyages,92,370726,8542,6094,https://media.tepapa.govt.nz/collection/370726/full,No Known Copyright Restrictions,,,",Thomas Harmar",",",1784,,printing,,"printing paper,ink",rare books,,Tasmania,,Gift of Charles Rooking Carter
1500149,Chart of Van Diemens Land. Plate 5. From the book: Folio of Plates to Captain Cook's Voyages,92,370725,9176,7136,https://media.tepapa.govt.nz/collection/370725/full,No Known Copyright Restrictions,,,",Thomas Harmar",",",1784,,printing,,"printing paper,ink",rare books,,Tasmania,,Gift of Charles Rooking Carter
1500160,"Christmas Island latitude 1* 58'N. longitude 202* 28' E. discovered in the ships Resolution and Discovery 1777, variation 6* 0' E. Plate 32. From the book: Folio of Plates to Captain Cook's Voyages",197,370733,3924,3517,https://media.tepapa.govt.nz/collection/370733/full,No Known Copyright Restrictions,,,,,1784,,printing,,"printing paper,ink",rare books,,Kiribati,,Gift of Charles Rooking Carter
1500188,"Sketch of the harbour of Samganooda on the Island of Oonalaska Lat. 53* 55'N, Long. 193* 30'E, variation 20* 3' E 1778. Plate 55. From the book: Folio of Plates to Captain Cook's Voyages",186,370739,3588,3481,https://media.tepapa.govt.nz/collection/370739/full,No Known Copyright Restrictions,,,",Thomas Harmar",",",1784,,printing,,"printing paper,ink",rare books,,"Unalaska Island,Alaska",,Gift of Charles Rooking Carter
1500267,View of Sulphur Island bearing ENE. Plate 80. From the book: Folio of Plates to Captain Cook's Voyages,102,370740,3816,4712,https://media.tepapa.govt.nz/collection/370740/full,No Known Copyright Restrictions,,,Thomas Harmar,engraver (printmaker),1784,,printing,,"printing paper,ink",rare books,,Io-jima,,Gift of Charles Rooking Carter
1501123,"Man Woman & Child, natives of Terra del fuego, in the dress of that Country, Plate 1. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",177,358097,5436,4080,https://media.tepapa.govt.nz/collection/358097/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Thomas Chambers","after,lithographer",1773,,printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples,Argentina",,Gift of Charles Rooking Carter
1501124,"Eastern Hemisphere. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",111,358131,4080,5436,https://media.tepapa.govt.nz/collection/358131/full,No Known Copyright Restrictions,,,Samuel John Neele,engraver (printmaker),1773,London (United Kingdom),printing,,"printing paper,ink",rare books,Map making,"Voyages around the world,Discovery & exploration",,Gift of Charles Rooking Carter
1501128,"View of a village in the Bay of Good success in the Islands of Terra del Fuego, Plate 2. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",180,358098,5436,4080,https://media.tepapa.govt.nz/collection/358098/full,No Known Copyright Restrictions,,,"Alexander Buchan,James Newton","after,engraver (printmaker)",1773,,printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples,Argentina",,Gift of Charles Rooking Carter
1501129,"Western Hemisphere. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",111,358133,4080,5436,https://media.tepapa.govt.nz/collection/358133/full,No Known Copyright Restrictions,,,Samuel John Neele,engraver (printmaker),1773,London (United Kingdom),printing,,"printing paper,ink",rare books,Map making,"Voyages around the world,Discovery & exploration",,Gift of Charles Rooking Carter
1501131,"Venus Fort, Erected by the Endeavors people to secure themselves during the Observation of the transit of Venus at Otaheite. Plate 4. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",225,358100,5436,4080,https://media.tepapa.govt.nz/collection/358100/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Samuel Middiman","after,engraver (printmaker)",1773,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples",astronomy,Gift of Charles Rooking Carter
1501134,"The head of a Native of Omtaheite with the face Curiously tataoued. And the n'ry mouth, or manner of defying their enemies practised by the people of that & the neighboring island. Plate 7. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",281,358103,5436,4080,https://media.tepapa.govt.nz/collection/358103/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Richard Godfrey","after,engraver (printmaker)",1773,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples,Tahitian",,Gift of Charles Rooking Carter
1501137,"The Lad Taiyota, Native of Otaheite, in the dress of his Country. Plate 9. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",166,358105,3854,5122,https://media.tepapa.govt.nz/collection/358105/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Richard Godfrey","after,engraver (printmaker)",1773,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples,Tahitian",,Gift of Charles Rooking Carter
1501141,"Various Instruments, & Utensils, of the Natives of Otaheite, & of the adjacent Islands.  Plate 13. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",190,358115,5436,4080,https://media.tepapa.govt.nz/collection/358115/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Samuel Grimm,W Darling","after,after,engraver (printmaker)",1773,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,Indigenous peoples",Tahitian,Gift of Charles Rooking Carter
1501142,"View of the North Side of the Entrance into Poverty Bay, & Morai Island, in New Zealand. 1. Young Nick's Head. 2. Morai Island. And View of another side of the Entrance into the said Bay.  Plate 14. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",290,358116,5436,4080,https://media.tepapa.govt.nz/collection/358116/full,No Known Copyright Restrictions,,,"Sydney Parkinson,Richard Godfrey","after,engraver (printmaker)",1773,London (United Kingdom),printing,,"printing paper,ink",rare books,,"Voyages around the world,Discovery & exploration,New Zealand",,Gift of Charles Rooking Carter
1524604,"Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...",233,386497,8151,6461,https://media.tepapa.govt.nz/collection/386497/full,CC BY-NC-ND 4.0,"<P>The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.</P>
<P>Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.</P>
<P>Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.<BR></P>","Overall: 293mm (width), 439mm (length), 11mm (depth)",Georg Rumpf,author,1739,"Hague, The (Nederland)",,paper bound book,"book paper,printing ink",rare books,,,,
